SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod,Date,UnitCost
9086,108,82,2,103,11,456.79,0.15,4270.9865,3685,585.9865,مكتمل,بطاقة,2024-04-17,335
9087,389,272,3,44,10,455.53,0.05,4327.534999999999,3730,597.534999999999,مكتمل,نقدي,2025-01-23,373
9088,147,502,3,72,4,210.12,0.0,840.48,668,172.48000000000002,مكتمل,نقدي,2024-05-26,167
9089,35,97,1,41,4,69.51,0.0,278.04,192,86.04000000000002,مكتمل,تمارا,2024-02-04,48
9090,165,788,3,72,3,353.32,0.0,1059.96,765,294.96000000000004,مكتمل,أبل باي,2024-06-13,255
9091,235,221,4,54,1,514.54,0.0,514.54,384,130.53999999999996,مكتمل,مدى,2024-08-22,384
9092,339,419,3,72,9,514.01,0.05,4394.7855,3528,866.7855,مكتمل,تمارا,2024-12-04,392
9093,73,241,1,41,12,147.86,0.05,1685.604,1248,437.60400000000004,مكتمل,مدى,2024-03-13,104
9094,264,178,1,5,2,385.6,0.0,771.2,634,137.20000000000005,مكتمل,بطاقة,2024-09-20,317
9095,299,528,2,26,3,556.01,0.15,1417.8255,1419,-1.17450000000008,مكتمل,مدى,2024-10-25,473
9096,509,362,1,66,2,40.95,0.05,77.805,62,15.805000000000007,مكتمل,أبل باي,2025-05-23,31
9097,140,244,1,12,2,398.69,0.15,677.773,680,-2.2269999999999754,مكتمل,مدى,2024-05-19,340
9098,331,515,1,118,8,598.66,0.0,4789.28,3560,1229.2799999999997,مكتمل,نقدي,2024-11-26,445
9099,118,771,2,26,1,432.96,0.0,432.96,374,58.95999999999998,مكتمل,تمارا,2024-04-27,374
9100,222,294,2,9,5,465.91,0.0,2329.55,1725,604.5500000000002,مكتمل,بطاقة,2024-08-09,345
9102,301,207,1,112,1,550.43,0.2,440.344,428,12.343999999999994,مكتمل,تمارا,2024-10-27,428
9103,525,346,4,36,6,366.93,0.15,1871.3429999999998,1554,317.34299999999985,مكتمل,نقدي,2025-06-08,259
9104,374,215,3,44,10,167.1,0.0,1671.0,1190,481.0,مكتمل,أبل باي,2025-01-08,119
9105,28,504,1,4,5,127.93,0.15,543.7025000000001,500,43.7025000000001,مكتمل,مدى,2024-01-28,100
9106,203,556,1,66,1,375.48,0.05,356.706,322,34.70600000000002,مكتمل,بطاقة,2024-07-21,322
9107,328,148,1,93,9,48.82,0.0,439.38,360,79.38,مكتمل,بطاقة,2024-11-23,40
9108,140,401,1,123,2,33.33,0.1,59.994,46,13.994,مكتمل,مدى,2024-05-19,23
9109,128,791,1,63,6,566.72,0.1,3060.288,2946,114.28800000000001,مكتمل,مدى,2024-05-07,491
9110,310,411,1,123,1,310.52,0.15,263.94199999999995,249,14.94199999999995,مكتمل,بطاقة,2024-11-05,249
9111,530,789,2,103,3,304.19,0.1,821.313,681,140.313,مكتمل,أبل باي,2025-06-13,227
9112,402,393,4,116,7,372.64,0.15,2217.208,2135,82.20800000000008,مكتمل,مدى,2025-02-05,305
9113,83,443,1,94,8,186.7,0.0,1493.6,1224,269.5999999999999,مكتمل,نقدي,2024-03-23,153
9114,362,39,1,112,10,554.21,0.2,4433.68,3910,523.6800000000003,مكتمل,نقدي,2024-12-27,391
9115,65,363,4,95,9,53.17,0.05,454.6035,378,76.6035,مكتمل,مدى,2024-03-05,42
9116,269,112,3,44,5,474.99,0.0,2374.95,1905,469.9499999999998,مكتمل,تمارا,2024-09-25,381
9117,533,156,1,105,6,398.88,0.15,2034.2879999999998,2076,-41.71200000000022,مكتمل,نقدي,2025-06-16,346
9118,79,229,1,93,8,38.03,0.15,258.604,264,-5.396000000000015,مكتمل,بطاقة,2024-03-19,33
9119,510,747,2,126,6,659.47,0.0,3956.82,2832,1124.8200000000002,مكتمل,نقدي,2025-05-24,472
9120,315,349,2,64,10,293.11,0.1,2637.9900000000002,2420,217.99000000000024,مكتمل,مدى,2024-11-10,242
9121,10,685,4,116,1,135.25,0.05,128.48749999999998,117,11.487499999999983,مكتمل,بطاقة,2024-01-10,117
9122,125,593,3,72,9,452.36,0.1,3664.1160000000004,3249,415.11600000000044,مكتمل,مدى,2024-05-04,361
9123,248,674,3,72,5,382.41,0.2,1529.6400000000003,1470,59.64000000000033,مكتمل,نقدي,2024-09-04,294
9124,100,627,4,36,13,610.84,0.15,6749.782,6006,743.7820000000002,مكتمل,بطاقة,2024-04-09,462
9125,447,697,2,17,2,50.0,0.1,90.0,798,-708.0,مكتمل,مدى,2025-03-22,399
9126,394,1,1,118,8,336.65,0.05,2558.5399999999995,2336,222.5399999999995,مكتمل,نقدي,2025-01-28,292
9127,299,545,5,22,6,135.69,0.0,814.14,660,154.14,مكتمل,تمارا,2024-10-25,110
9128,534,216,1,66,5,487.26,0.05,2314.485,1975,339.4850000000001,مكتمل,نقدي,2025-06-17,395
9129,354,144,2,65,4,98.49,0.1,354.56399999999996,336,18.563999999999965,مكتمل,مدى,2024-12-19,84
9130,10,754,1,81,10,161.5,0.15,1372.75,1280,92.75,مكتمل,بطاقة,2024-01-10,128
9131,378,269,2,17,6,250.09,0.1,1350.486,1062,288.4860000000001,مكتمل,مدى,2025-01-12,177
9132,508,698,1,118,1,662.9,0.0,662.9,476,186.89999999999998,مكتمل,بطاقة,2025-05-22,476
9133,521,190,2,17,1,214.04,0.0,214.04,175,39.03999999999999,مكتمل,نقدي,2025-06-04,175
9134,313,352,3,72,6,165.11,0.0,990.6600000000001,768,222.66000000000008,مكتمل,مدى,2024-11-08,128
9135,329,155,2,97,6,361.46,0.2,1735.0079999999998,1818,-82.99200000000019,مكتمل,نقدي,2024-11-24,303
9136,43,76,3,72,9,60.45,0.0,544.0500000000001,441,103.05000000000007,مكتمل,بطاقة,2024-02-12,49
9137,236,523,1,81,7,572.07,0.2,3203.5920000000006,2884,319.59200000000055,مكتمل,بطاقة,2024-08-23,412
9138,331,687,5,55,2,660.6,0.15,1123.02,950,173.01999999999998,مكتمل,تمارا,2024-11-26,475
9139,201,485,2,26,5,260.53,0.0,1302.6499999999999,990,312.64999999999986,مكتمل,نقدي,2024-07-19,198
9140,493,730,3,72,1,504.87,0.0,504.87,418,86.87,مكتمل,نقدي,2025-05-07,418
9141,91,483,1,93,8,148.8,0.05,1130.88,960,170.8800000000001,مكتمل,تمارا,2024-03-31,120
9142,469,221,4,116,6,514.54,0.0,3087.24,2304,783.2399999999998,مكتمل,بطاقة,2025-04-13,384
9143,350,36,2,9,3,597.95,0.1,1614.4650000000001,1248,366.46500000000015,مكتمل,بطاقة,2024-12-15,416
9144,390,572,5,75,9,202.44,0.2,1457.5680000000002,1269,188.5680000000002,مكتمل,بطاقة,2025-01-24,141
9145,290,318,2,67,10,47.61,0.2,380.88000000000005,390,-9.119999999999948,مكتمل,أبل باي,2024-10-16,39
9146,368,261,1,19,3,205.53,0.0,616.59,525,91.59000000000003,مكتمل,مدى,2025-01-02,175
9147,261,549,1,123,6,79.03,0.0,474.18,378,96.18,مكتمل,مدى,2024-09-17,63
9148,416,646,3,44,9,454.91,0.05,3889.4804999999997,3483,406.48049999999967,مكتمل,أبل باي,2025-02-19,387
9149,284,329,1,66,2,322.58,0.1,580.644,530,50.644000000000005,مكتمل,تمارا,2024-10-10,265
9150,87,764,4,54,11,215.15,0.15,2011.6525,1749,262.6524999999999,مكتمل,أبل باي,2024-03-27,159
9151,139,422,1,81,9,563.83,0.2,4059.5760000000005,3861,198.57600000000048,مكتمل,بطاقة,2024-05-18,429
9152,330,420,3,72,3,485.88,0.0,1457.6399999999999,1059,398.6399999999999,مكتمل,مدى,2024-11-25,353
9153,413,188,2,26,3,96.13,0.2,230.712,201,29.71199999999999,مكتمل,نقدي,2025-02-16,67
9154,298,618,2,67,5,69.94,0.15,297.245,245,52.245000000000005,مكتمل,مدى,2024-10-24,49
9155,525,158,2,26,5,378.12,0.0,1890.6,1525,365.5999999999999,مكتمل,أبل باي,2025-06-08,305
9156,63,175,3,44,2,331.19,0.0,662.38,558,104.38,مكتمل,بطاقة,2024-03-03,279
9157,117,425,1,5,11,341.45,0.05,3568.1524999999997,2926,642.1524999999997,مكتمل,مدى,2024-04-26,266
9158,6,388,2,67,10,403.19,0.2,3225.5200000000004,2980,245.52000000000044,مكتمل,تمارا,2024-01-06,298
9159,262,402,1,4,6,558.19,0.15,2846.7690000000002,2328,518.7690000000002,مكتمل,مدى,2024-09-18,388
9160,459,178,3,72,2,385.6,0.2,616.96,634,-17.039999999999964,مكتمل,مدى,2025-04-03,317
9161,201,300,1,19,6,401.64,0.15,2048.364,2004,44.36400000000003,مكتمل,نقدي,2024-07-19,334
9162,154,51,2,17,4,564.3,0.2,1805.76,1856,-50.24000000000001,مكتمل,نقدي,2024-06-02,464
9163,400,516,2,67,1,448.9,0.0,448.9,313,135.89999999999998,مكتمل,نقدي,2025-02-03,313
9164,478,116,1,41,3,584.65,0.15,1490.8574999999998,1422,68.85749999999985,مكتمل,بطاقة,2025-04-22,474
9165,354,76,1,123,7,60.45,0.0,423.15000000000003,343,80.15000000000003,مكتمل,بطاقة,2024-12-19,49
9166,338,778,1,4,8,148.28,0.0,1186.24,944,242.24,مكتمل,أبل باي,2024-12-03,118
9167,38,748,4,36,6,566.72,0.2,2720.2560000000003,2694,26.256000000000313,مكتمل,نقدي,2024-02-07,449
9168,361,762,1,81,9,439.72,0.0,3957.4800000000005,2844,1113.4800000000005,مكتمل,بطاقة,2024-12-26,316
9169,219,781,2,89,2,377.18,0.05,716.6419999999999,644,72.64199999999994,مكتمل,بطاقة,2024-08-06,322
9170,31,330,4,116,3,297.58,0.0,892.74,771,121.74000000000001,مكتمل,مدى,2024-01-31,257
9171,95,78,4,54,11,548.9,0.15,5132.214999999999,4840,292.21499999999924,مكتمل,بطاقة,2024-04-04,440
9172,381,113,5,38,9,672.09,0.0,6048.81,4473,1575.8100000000004,مكتمل,نقدي,2025-01-15,497
9173,358,773,1,94,10,414.26,0.2,3314.0800000000004,2970,344.0800000000004,مكتمل,بطاقة,2024-12-23,297
9174,286,650,3,72,9,175.69,0.0,1581.21,1296,285.21000000000004,مكتمل,مدى,2024-10-12,144
9175,39,765,1,93,2,65.68,0.0,131.36,114,17.360000000000014,مكتمل,بطاقة,2024-02-08,57
9176,466,782,5,22,6,608.04,0.0,3648.24,2694,954.2399999999998,مكتمل,بطاقة,2025-04-10,449
9177,534,152,5,55,6,250.72,0.05,1429.1039999999998,1176,253.10399999999981,مكتمل,بطاقة,2025-06-17,196
9178,287,410,1,123,3,62.24,0.0,186.72,147,39.72,مكتمل,تمارا,2024-10-13,49
9179,196,424,2,89,2,427.7,0.15,727.0899999999999,706,21.089999999999918,مكتمل,مدى,2024-07-14,353
9180,331,798,4,95,7,661.96,0.0,4633.72,3325,1308.7200000000003,مكتمل,نقدي,2024-11-26,475
9181,263,385,1,118,3,702.19,0.1,1895.9130000000002,1461,434.91300000000024,مكتمل,بطاقة,2024-09-19,487
9182,525,324,2,68,5,165.18,0.0,825.9000000000001,570,255.9000000000001,مكتمل,تمارا,2025-06-08,114
9183,231,146,2,2,2,581.68,0.15,988.8559999999999,888,100.85599999999988,مكتمل,بطاقة,2024-08-18,444
9185,422,513,1,93,10,621.67,0.0,6216.7,4900,1316.6999999999998,مكتمل,مدى,2025-02-25,490
9186,208,354,5,55,2,268.16,0.0,536.32,438,98.32000000000005,مكتمل,نقدي,2024-07-26,219
9187,139,22,3,72,6,483.12,0.1,2608.8480000000004,2064,544.8480000000004,مكتمل,أبل باي,2024-05-18,344
9188,228,596,1,63,7,559.0,0.0,3913.0,2807,1106.0,مكتمل,أبل باي,2024-08-15,401
9189,278,43,1,4,5,185.88,0.2,743.52,725,18.519999999999982,مكتمل,نقدي,2024-10-04,145
9190,324,25,4,116,8,561.43,0.15,3817.7239999999997,3736,81.7239999999997,مكتمل,بطاقة,2024-11-19,467
9191,14,555,2,2,10,315.35,0.0,3153.5,2550,603.5,مكتمل,مدى,2024-01-14,255
9192,348,693,1,105,9,396.56,0.0,3569.04,2628,941.04,مكتمل,مدى,2024-12-13,292
9193,253,172,2,17,6,247.65,0.2,1188.72,1068,120.72000000000003,مكتمل,نقدي,2024-09-09,178
9194,232,586,1,112,-4,109.0,0.05,-414.2,-340,-74.19999999999999,مسترجع,أبل باي,2024-08-19,85
9195,494,582,1,94,3,317.48,0.1,857.196,774,83.19600000000003,مكتمل,نقدي,2025-05-08,258
9196,28,656,3,72,6,451.83,0.05,2575.431,2214,361.43100000000004,مكتمل,مدى,2024-01-28,369
9197,463,772,4,95,11,278.43,0.0,3062.73,2409,653.73,مكتمل,تمارا,2025-04-07,219
9198,87,279,5,91,5,77.71,0.05,369.12249999999995,285,84.12249999999995,مكتمل,مدى,2024-03-27,57
9199,278,261,1,93,4,205.53,0.0,822.12,700,122.12,مكتمل,بطاقة,2024-10-04,175
9200,29,330,3,72,10,297.58,0.0,2975.7999999999997,2570,405.7999999999997,مكتمل,مدى,2024-01-29,257
9201,413,252,1,41,3,543.39,0.05,1548.6615,1149,399.66149999999993,مكتمل,بطاقة,2025-02-16,383
9202,308,290,3,72,8,293.83,0.05,2233.1079999999997,1752,481.1079999999997,مكتمل,أبل باي,2024-11-03,219
9203,194,355,1,63,4,639.16,0.1,2300.976,1932,368.9760000000001,مكتمل,أبل باي,2024-07-12,483
9204,137,646,5,75,5,454.91,0.15,1933.3675,1935,-1.6324999999999363,مكتمل,بطاقة,2024-05-16,387
9205,66,463,2,67,1,334.06,0.2,267.248,259,8.24799999999999,مكتمل,تمارا,2024-03-06,259
9206,416,588,2,17,10,681.06,0.05,6470.069999999999,4820,1650.0699999999988,مكتمل,أبل باي,2025-02-19,482
9207,74,681,1,81,5,232.44,0.0,1162.2,835,327.20000000000005,مكتمل,تمارا,2024-03-14,167
9208,98,159,3,72,13,334.05,0.05,4125.5175,3094,1031.5175,مكتمل,مدى,2024-04-07,238
9209,113,538,5,38,1,508.28,0.0,508.28,374,134.27999999999997,مكتمل,أبل باي,2024-04-22,374
9210,492,632,2,64,7,58.14,0.2,325.58400000000006,308,17.58400000000006,مكتمل,أبل باي,2025-05-06,44
9211,384,516,1,41,6,448.9,0.15,2289.3899999999994,1878,411.3899999999994,مكتمل,مدى,2025-01-18,313
9212,335,590,5,91,6,403.54,0.0,2421.2400000000002,1950,471.24000000000024,مكتمل,بطاقة,2024-11-30,325
9213,214,328,1,123,2,50.0,0.15,85.0,880,-795.0,مكتمل,مدى,2024-08-01,440
9214,269,297,4,36,5,184.14,0.0,920.6999999999999,670,250.69999999999993,مكتمل,مدى,2024-09-25,134
9215,356,796,5,75,4,321.52,0.1,1157.472,908,249.47199999999998,مكتمل,بطاقة,2024-12-21,227
9216,536,491,2,89,7,50.0,0.05,332.5,777,-444.5,مكتمل,مدى,2025-06-19,111
9217,480,459,2,9,5,146.74,0.15,623.645,510,113.64499999999998,مكتمل,تمارا,2025-04-24,102
9218,190,171,3,72,4,631.74,0.0,2526.96,1952,574.96,مكتمل,نقدي,2024-07-08,488
9219,407,672,3,72,10,544.94,0.05,5176.93,4150,1026.9300000000003,مكتمل,أبل باي,2025-02-10,415
9220,443,425,3,72,9,341.45,0.0,3073.0499999999997,2394,679.0499999999997,مكتمل,بطاقة,2025-03-18,266
9221,357,541,5,22,9,343.84,0.2,2475.648,2583,-107.35199999999986,مكتمل,مدى,2024-12-22,287
9222,32,245,2,64,1,515.78,0.1,464.202,391,73.202,مكتمل,تمارا,2024-02-01,391
9223,60,692,3,72,6,642.9,0.0,3857.3999999999996,2976,881.3999999999996,مكتمل,بطاقة,2024-02-29,496
9224,254,236,2,126,5,622.47,0.2,2489.8800000000006,2495,-5.119999999999436,مكتمل,بطاقة,2024-09-10,499
9225,290,38,1,94,2,326.77,0.05,620.8629999999999,484,136.86299999999994,مكتمل,أبل باي,2024-10-16,242
9227,114,546,4,116,5,584.4,0.0,2922.0,2070,852.0,مكتمل,أبل باي,2024-04-23,414
9228,474,223,2,68,5,224.1,0.0,1120.5,820,300.5,مكتمل,أبل باي,2025-04-18,164
9229,496,207,1,66,10,550.43,0.1,4953.87,4280,673.8699999999999,مكتمل,أبل باي,2025-05-10,428
9230,79,48,4,95,11,21.11,0.1,208.98899999999998,165,43.988999999999976,مكتمل,بطاقة,2024-03-19,15
9231,297,128,2,65,7,558.87,0.1,3520.8810000000003,3304,216.8810000000003,مكتمل,بطاقة,2024-10-23,472
9232,399,18,3,44,3,315.13,0.1,850.851,798,52.851,مكتمل,مدى,2025-02-02,266
9233,62,635,5,55,8,562.79,0.0,4502.32,3208,1294.3199999999997,مكتمل,أبل باي,2024-03-02,401
9234,263,30,1,81,2,608.69,0.0,1217.38,848,369.3800000000001,مكتمل,بطاقة,2024-09-19,424
9235,495,425,3,72,3,341.45,0.1,921.915,798,123.91499999999996,مكتمل,بطاقة,2025-05-09,266
9236,235,354,1,63,5,268.16,0.15,1139.68,1095,44.680000000000064,مكتمل,أبل باي,2024-08-22,219
9237,329,364,2,89,3,438.73,0.0,1316.19,972,344.19000000000005,مكتمل,نقدي,2024-11-24,324
9238,312,56,3,44,8,248.39,0.2,1589.696,1592,-2.3040000000000873,مكتمل,مدى,2024-11-07,199
9239,18,700,5,75,5,158.01,0.15,671.5424999999999,630,41.542499999999905,مكتمل,بطاقة,2024-01-18,126
9240,143,89,3,44,4,362.83,0.0,1451.32,1092,359.31999999999994,مكتمل,نقدي,2024-05-22,273
9241,200,793,2,84,5,569.0,0.2,2276.0,2270,6.0,مكتمل,نقدي,2024-07-18,454
9242,508,304,2,126,7,340.22,0.05,2262.4629999999997,1876,386.46299999999974,مكتمل,بطاقة,2025-05-22,268
9243,62,716,4,116,12,262.31,0.0,3147.7200000000003,2676,471.72000000000025,مكتمل,مدى,2024-03-02,223
9244,337,87,1,66,8,504.64,0.0,4037.12,3080,957.1199999999999,مكتمل,نقدي,2024-12-02,385
9245,91,372,2,84,5,487.41,0.05,2315.1975,2110,205.19750000000022,مكتمل,مدى,2024-03-31,422
9246,149,729,2,97,2,676.18,0.05,1284.7419999999997,982,302.74199999999973,مكتمل,بطاقة,2024-05-28,491
9247,444,109,4,54,9,563.97,0.2,4060.5840000000007,3843,217.58400000000074,مكتمل,نقدي,2025-03-19,427
9248,203,162,4,36,6,414.4,0.05,2362.0799999999995,1764,598.0799999999995,مكتمل,مدى,2024-07-21,294
9249,236,257,1,123,1,241.01,0.15,204.8585,191,13.858499999999992,مكتمل,نقدي,2024-08-23,191
9250,479,413,3,44,13,495.7,0.1,5799.69,4875,924.6899999999996,مكتمل,مدى,2025-04-23,375
9251,400,573,4,98,2,539.04,0.15,916.3679999999999,778,138.36799999999994,مكتمل,نقدي,2025-02-03,389
9252,419,604,3,44,5,483.16,0.15,2053.4300000000003,1710,343.4300000000003,مكتمل,نقدي,2025-02-22,342
9253,190,614,3,72,2,365.85,0.0,731.7,558,173.70000000000005,مكتمل,أبل باي,2024-07-08,279
9254,540,508,3,72,4,170.48,0.05,647.824,516,131.82399999999996,مكتمل,نقدي,2025-06-23,129
9255,38,431,5,38,2,133.93,0.0,267.86,194,73.86000000000001,مكتمل,تمارا,2024-02-07,97
9256,291,193,3,72,1,356.76,0.0,356.76,310,46.75999999999999,مكتمل,تمارا,2024-10-17,310
9257,446,416,3,44,1,473.05,0.2,378.44000000000005,332,46.440000000000055,مكتمل,أبل باي,2025-03-21,332
9258,368,544,2,103,1,312.0,0.1,280.8,235,45.80000000000001,مكتمل,بطاقة,2025-01-02,235
9259,168,37,2,126,4,188.13,0.15,639.6419999999999,528,111.64199999999994,مكتمل,نقدي,2024-06-16,132
9260,340,567,1,93,4,89.87,0.15,305.558,260,45.55799999999999,مكتمل,نقدي,2024-12-05,65
9261,214,552,2,9,4,190.8,0.15,648.72,644,4.720000000000027,مكتمل,أبل باي,2024-08-01,161
9262,536,89,3,44,1,362.83,0.0,362.83,273,89.82999999999998,مكتمل,تمارا,2025-06-19,273
9263,145,607,1,63,10,348.77,0.0,3487.7,2600,887.6999999999998,مكتمل,نقدي,2024-05-24,260
9264,216,85,1,118,6,507.63,0.05,2893.4909999999995,2316,577.4909999999995,مكتمل,بطاقة,2024-08-03,386
9265,390,199,2,17,5,652.59,0.0,3262.9500000000003,2445,817.9500000000003,مكتمل,بطاقة,2025-01-24,489
9266,522,27,2,103,2,400.93,0.2,641.488,602,39.488000000000056,مكتمل,نقدي,2025-06-05,301
9267,36,731,1,94,6,453.34,0.2,2176.032,2124,52.03200000000015,مكتمل,تمارا,2024-02-05,354
9268,470,200,3,44,3,480.7,0.0,1442.1,1002,440.0999999999999,مكتمل,مدى,2025-04-14,334
9269,310,284,1,4,8,23.67,0.05,179.892,152,27.891999999999996,مكتمل,تمارا,2024-11-05,19
9270,141,621,4,116,3,237.86,0.15,606.543,546,60.543000000000006,مكتمل,نقدي,2024-05-20,182
9271,527,417,3,72,6,168.15,0.05,958.455,702,256.45500000000004,مكتمل,نقدي,2025-06-10,117
9272,222,180,5,55,4,29.79,0.15,101.286,96,5.286000000000001,مكتمل,بطاقة,2024-08-09,24
9273,212,81,1,118,1,474.43,0.15,403.2655,373,30.265499999999975,مكتمل,بطاقة,2024-07-30,373
9275,317,598,3,72,2,404.14,0.2,646.624,674,-27.375999999999976,مكتمل,تمارا,2024-11-12,337
9276,161,536,1,5,2,450.77,0.0,901.54,756,145.53999999999996,مكتمل,مدى,2024-06-09,378
9277,15,209,2,17,5,289.02,0.0,1445.1,1235,210.0999999999999,مكتمل,أبل باي,2024-01-15,247
9278,322,388,3,72,1,403.19,0.15,342.7115,298,44.7115,مكتمل,بطاقة,2024-11-17,298
9279,511,628,4,54,6,304.95,0.05,1738.2149999999997,1590,148.2149999999997,مكتمل,مدى,2025-05-25,265
9280,101,520,4,116,13,354.51,0.0,4608.63,3809,799.6300000000001,مكتمل,مدى,2024-04-10,293
9281,214,623,3,44,1,89.79,0.15,76.3215,65,11.3215,مكتمل,تمارا,2024-08-01,65
9282,208,246,3,72,1,601.62,0.0,601.62,456,145.62,مكتمل,مدى,2024-07-26,456
9284,466,316,1,5,1,420.99,0.2,336.79200000000003,331,5.79200000000003,مكتمل,نقدي,2025-04-10,331
9285,494,222,1,4,9,145.23,0.0,1307.07,1035,272.06999999999994,مكتمل,نقدي,2025-05-08,115
9286,248,626,4,36,5,354.02,0.15,1504.5849999999998,1475,29.58499999999981,مكتمل,نقدي,2024-09-04,295
9287,76,579,3,72,2,317.04,0.2,507.26400000000007,508,-0.7359999999999332,مكتمل,أبل باي,2024-03-16,254
9288,172,732,5,22,6,379.26,0.1,2048.004,1854,194.0039999999999,مكتمل,نقدي,2024-06-20,309
9289,175,86,4,54,7,162.15,0.05,1078.2975,931,147.2974999999999,مكتمل,مدى,2024-06-23,133
9290,15,192,2,84,8,548.95,0.05,4172.02,3600,572.0200000000004,مكتمل,تمارا,2024-01-15,450
9291,253,44,5,55,3,219.28,0.2,526.272,528,-1.7279999999999518,مكتمل,بطاقة,2024-09-09,176
9292,172,26,2,103,7,495.7,0.0,3469.9,3017,452.9000000000001,مكتمل,تمارا,2024-06-20,431
9293,50,798,4,95,10,661.96,0.05,6288.62,4750,1538.62,مكتمل,مدى,2024-02-19,475
9295,224,635,2,89,1,562.79,0.0,562.79,401,161.78999999999996,مكتمل,بطاقة,2024-08-11,401
9296,474,73,2,26,2,496.48,0.2,794.368,760,34.36800000000005,مكتمل,مدى,2025-04-18,380
9297,358,581,1,105,6,539.85,0.2,2591.2800000000007,2472,119.28000000000065,مكتمل,أبل باي,2024-12-23,412
9298,457,304,2,17,5,340.22,0.0,1701.1000000000001,1340,361.10000000000014,مكتمل,نقدي,2025-04-01,268
9299,327,602,2,97,10,161.53,0.0,1615.3,1310,305.29999999999995,مكتمل,تمارا,2024-11-22,131
9300,494,568,1,94,3,415.16,0.15,1058.658,918,140.6579999999999,مكتمل,بطاقة,2025-05-08,306
9301,463,566,5,75,6,26.98,0.1,145.692,126,19.692000000000007,مكتمل,نقدي,2025-04-07,21
