SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod
9853,456.0,176,3,72,14,571.51,0.05,7601.02,5964,1637.02,مكتمل,بطاقة
9854,292.0,429,1,93,7,246.18,0.2,1378.58,1267,111.58,مكتمل,بطاقة
9855,47.0,473,3,44,10,404.1,0.0,4041.0,3470,571.0,مكتمل,أبل باي
9856,79.0,144,3,44,12,98.49,0.15,1004.64,1008,-3.36,مكتمل,نقدي
9857,44.0,437,1,118,2,278.0,0.05,528.2,398,130.2,مكتمل,أبل باي
9858,497.0,276,2,65,1,509.62,0.0,509.62,403,106.62,مكتمل,بطاقة
9859,267.0,176,3,72,9,571.51,0.0,5143.59,3834,1309.59,مكتمل,مدى
9860,215.0,15,1,41,4,571.54,0.2,1828.92,1744,84.92,مكتمل,مدى
9861,418.0,477,1,93,2,364.39,0.0,728.78,554,174.78,مكتمل,تمارا
9862,287.0,470,2,64,10,527.63,0.2,4221.0,3800,421.0,مكتمل,نقدي
9863,341.0,629,2,9,3,309.76,0.05,882.81,738,144.81,مكتمل,نقدي
9864,221.0,241,4,90,4,147.86,0.0,591.44,416,175.44,مكتمل,بطاقة
9865,87.0,663,1,105,4,150.6,0.05,572.28,424,148.28,مكتمل,مدى
9866,367.0,226,3,44,1,294.35,0.15,250.2,231,19.2,مكتمل,أبل باي
9867,105.0,370,1,112,3,537.26,0.0,1611.78,1149,462.78,مكتمل,بطاقة
9868,58.0,567,2,2,4,89.87,0.0,359.48,260,99.48,مكتمل,بطاقة
9869,253.0,473,4,90,10,404.1,0.2,3232.8,3470,-237.2,مكتمل,مدى
9870,322.0,278,2,103,4,41.61,0.2,133.16,124,9.16,مكتمل,بطاقة
9871,118.0,321,1,118,6,347.78,0.2,1669.32,1656,13.32,مكتمل,تمارا
9872,117.0,149,3,44,13,455.54,0.0,5922.02,5031,891.02,مكتمل,بطاقة
9873,459.0,93,5,38,11,14.54,0.0,159.94,121,38.94,مكتمل,نقدي
9874,233.0,755,2,89,3,581.57,0.1,1570.23,1350,220.23,مكتمل,بطاقة
9875,446.0,555,1,19,4,315.35,0.1,1135.28,1020,115.28,مكتمل,بطاقة
9876,156.0,499,2,126,3,272.49,0.0,817.47,678,139.47,مكتمل,تمارا
9877,437.0,650,5,75,5,175.69,0.0,878.45,720,158.45,مكتمل,مدى
9878,,700,2,65,1,158.01,0.1,142.21,126,16.21,مكتمل,أبل باي
9879,341.0,575,5,75,5,460.01,0.0,2300.05,1845,455.05,مكتمل,نقدي
9880,191.0,180,3,44,1,29.79,0.15,25.32,24,1.32,ملغي,مدى
9881,255.0,170,3,72,2,581.39,0.0,1162.78,944,218.78,مكتمل,أبل باي
9882,445.0,787,2,64,9,154.38,0.0,1389.42,1008,381.42,مكتمل,نقدي
9883,425.0,408,1,63,6,506.55,0.05,2887.32,2454,433.32,مكتمل,مدى
9884,514.0,1,4,36,5,336.65,0.2,1346.6,1460,-113.4,مكتمل,نقدي
9885,203.0,44,2,9,4,219.28,0.05,833.28,704,129.28,مكتمل,نقدي
9886,433.0,682,3,72,8,25.86,0.15,175.84,152,23.84,مكتمل,بطاقة
9887,413.0,422,1,112,8,563.83,0.0,4510.64,3432,1078.64,مكتمل,تمارا
9888,,546,1,19,7,584.4,0.05,3886.26,2898,988.26,مكتمل,بطاقة
9889,536.0,497,2,64,1,500.41,0.15,425.35,401,24.35,مكتمل,أبل باي
9890,,395,4,95,7,75.84,0.2,424.69,392,32.69,مكتمل,بطاقة
9891,110.0,430,2,26,5,57.83,0.05,274.7,200,74.7,مكتمل,مدى
9892,53.0,123,1,5,1,131.86,0.05,125.27,101,24.27,مكتمل,بطاقة
9893,544.0,649,3,44,7,237.02,0.0,1659.14,1162,497.14,مكتمل,مدى
9894,244.0,164,2,26,3,162.52,0.0,487.56,366,121.56,مكتمل,مدى
9895,281.0,341,1,5,6,417.9,0.05,2382.0,1914,468.0,مكتمل,مدى
9896,347.0,648,5,55,8,495.11,0.05,3762.8,2752,1010.8,مكتمل,نقدي
9897,167.0,241,3,44,4,147.86,0.15,502.72,416,86.72,مكتمل,نقدي
9898,144.0,581,5,75,8,539.85,0.05,4102.88,3296,806.88,مكتمل,نقدي
9899,250.0,363,1,4,4,53.17,0.0,212.68,168,44.68,مكتمل,أبل باي
9900,364.0,107,4,95,6,344.54,0.0,2067.24,1698,369.24,مكتمل,أبل باي
9901,177.0,690,3,44,4,656.79,0.0,2627.16,1948,679.16,مكتمل,بطاقة
9902,358.0,535,2,67,1,309.48,0.1,278.53,217,61.53,مكتمل,بطاقة
9903,282.0,423,2,64,7,97.15,0.2,544.04,567,-22.96,مكتمل,بطاقة
9904,259.0,216,2,97,3,487.26,0.0,1461.78,1185,276.78,مكتمل,أبل باي
9905,155.0,153,2,68,1,491.27,0.1,442.14,354,88.14,مسترجع,نقدي
9906,527.0,444,2,67,4,429.73,0.05,1632.96,1244,388.96,مكتمل,بطاقة
9907,202.0,409,3,44,5,594.34,0.0,2971.7,2215,756.7,مكتمل,بطاقة
9908,199.0,721,1,19,4,271.07,0.0,1084.28,932,152.28,مكتمل,بطاقة
9909,469.0,499,5,75,9,272.49,0.0,2452.41,2034,418.41,مكتمل,مدى
9910,18.0,681,5,22,7,232.44,0.0,1627.08,1169,458.08,مكتمل,نقدي
9911,109.0,772,2,97,3,278.43,0.2,668.22,657,11.22,مكتمل,أبل باي
9912,93.0,276,3,72,10,509.62,0.0,5096.2,4030,1066.2,مكتمل,بطاقة
9913,499.0,495,5,75,5,212.23,0.1,955.05,910,45.05,مكتمل,نقدي
9914,320.0,568,1,105,2,415.16,0.0,830.32,612,218.32,مكتمل,تمارا
9915,332.0,698,2,68,10,662.9,0.2,5303.2,4760,543.2,مكتمل,مدى
9916,308.0,691,1,118,1,202.46,0.05,192.34,170,22.34,ملغي,بطاقة
9917,378.0,123,1,63,7,131.86,0.2,738.43,707,31.43,مكتمل,بطاقة
9918,38.0,269,2,97,1,250.09,0.1,225.08,177,48.08,مكتمل,نقدي
9919,411.0,587,2,97,7,507.95,0.0,3555.65,2499,1056.65,مكتمل,بطاقة
9920,47.0,670,1,93,10,292.07,0.0,2920.7,2500,420.7,مكتمل,مدى
9921,398.0,207,1,4,9,550.43,0.2,3963.06,3852,111.06,مكتمل,بطاقة
9922,291.0,417,2,26,9,168.15,0.15,1286.37,1053,233.37,مكتمل,نقدي
9923,13.0,321,1,118,5,347.78,0.0,1738.9,1380,358.9,مكتمل,نقدي
9924,440.0,695,2,97,2,515.49,0.0,1030.98,760,270.98,مكتمل,بطاقة
9925,340.0,569,2,65,4,118.8,0.1,427.68,356,71.68,مكتمل,نقدي
9926,25.0,15,4,90,9,571.54,0.2,4115.07,3924,191.07,مكتمل,مدى
9927,392.0,706,1,81,5,574.96,0.2,2299.85,2040,259.85,مكتمل,مدى
9928,255.0,391,3,72,1,500.67,0.0,500.67,387,113.67,مكتمل,مدى
9929,419.0,72,2,126,4,467.77,0.1,1683.96,1320,363.96,مكتمل,أبل باي
9930,383.0,746,2,26,6,290.27,0.15,1480.38,1308,172.38,مكتمل,أبل باي
9931,220.0,292,1,63,6,354.43,0.15,1807.62,1608,199.62,مكتمل,مدى
9932,447.0,794,2,68,5,380.0,0.15,1615.0,1530,85.0,مكتمل,نقدي
9933,,349,3,44,7,293.11,0.0,2051.77,1694,357.77,مكتمل,مدى
9934,493.0,483,4,116,9,148.8,0.0,1339.2,1080,259.2,مكتمل,بطاقة
9935,53.0,459,3,44,7,146.74,0.0,1027.18,714,313.18,مكتمل,نقدي
9936,,90,2,67,4,227.52,0.2,728.08,756,-27.92,مكتمل,مدى
9937,440.0,96,1,81,5,38.26,0.0,191.3,160,31.3,مكتمل,نقدي
9938,72.0,382,4,95,12,237.11,0.15,2418.48,1980,438.48,مكتمل,مدى
9939,434.0,486,3,44,1,61.1,0.2,48.88,47,1.88,مكتمل,مدى
9940,88.0,262,4,90,5,234.77,0.0,1173.85,815,358.85,ملغي,بطاقة
9941,414.0,214,3,72,7,76.76,0.0,537.32,406,131.32,مكتمل,بطاقة
9942,123.0,259,4,90,8,47.46,0.0,379.68,304,75.68,مكتمل,نقدي
9943,399.0,349,4,95,5,293.11,0.1,1319.0,1210,109.0,مكتمل,نقدي
9944,69.0,460,3,44,9,480.61,0.1,3892.95,3249,643.95,مكتمل,مدى
9945,446.0,721,4,116,12,271.07,0.05,3090.24,2796,294.24,مكتمل,تمارا
9946,364.0,335,2,111,6,215.12,0.2,1032.6,1086,-53.4,مكتمل,نقدي
9947,474.0,511,4,95,13,231.62,0.15,2559.44,2457,102.44,مكتمل,نقدي
9948,506.0,728,4,98,7,608.15,0.0,4257.05,3262,995.05,مكتمل,بطاقة
9949,149.0,246,2,97,6,601.62,0.2,2887.8,2736,151.8,مكتمل,بطاقة
9950,57.0,709,2,68,2,236.06,0.05,448.52,394,54.52,مكتمل,نقدي
9951,532.0,703,4,116,4,481.24,0.0,1924.96,1628,296.96,مكتمل,نقدي
9952,,88,3,44,2,496.08,0.2,793.72,766,27.72,مكتمل,نقدي
9953,216.0,203,1,4,2,434.14,0.05,824.86,648,176.86,مكتمل,بطاقة
9954,362.0,247,1,4,9,405.82,0.0,3652.38,2934,718.38,مكتمل,تمارا
9955,351.0,32,1,19,5,445.36,0.0,2226.8,1585,641.8,مكتمل,نقدي
9956,,372,3,44,6,487.41,0.0,2924.46,2532,392.46,مكتمل,تمارا
9957,506.0,107,2,97,2,344.54,0.15,585.72,566,19.72,مكتمل,مدى
9958,,632,3,44,2,58.14,0.2,93.02,88,5.02,مكتمل,بطاقة
9959,57.0,409,1,81,9,594.34,0.0,5349.06,3987,1362.06,مكتمل,بطاقة
9960,142.0,736,5,55,7,405.39,0.05,2695.84,2142,553.84,مكتمل,تمارا
9961,,795,2,67,9,196.88,0.0,1771.92,1377,394.92,مكتمل,نقدي
9962,447.0,529,1,19,11,223.18,0.0,2454.98,2046,408.98,مكتمل,مدى
9963,264.0,535,2,64,7,309.48,0.2,1733.06,1519,214.06,مسترجع,بطاقة
9964,353.0,20,3,44,6,379.7,0.15,1936.44,1680,256.44,مكتمل,بطاقة
9965,410.0,366,4,90,5,466.57,0.0,2332.85,1955,377.85,مكتمل,بطاقة
9966,538.0,520,2,97,3,354.51,0.0,1063.53,879,184.53,مكتمل,مدى
9967,336.0,587,1,4,6,507.95,0.2,2438.16,2142,296.16,مكتمل,أبل باي
9968,17.0,638,4,116,5,372.48,0.15,1583.05,1285,298.05,مكتمل,مدى
9969,312.0,127,1,93,8,15.79,0.2,101.04,96,5.04,مكتمل,مدى
9970,447.0,509,4,90,5,176.13,0.1,792.6,710,82.6,مكتمل,مدى
9971,229.0,392,3,72,5,396.78,0.2,1587.1,1460,127.1,مكتمل,بطاقة
9972,5.0,32,1,123,5,445.36,0.0,2226.8,1585,641.8,مكتمل,مدى
9973,485.0,446,1,118,7,194.74,0.0,1363.18,1106,257.18,مكتمل,أبل باي
9974,303.0,632,4,90,4,58.14,0.15,197.68,176,21.68,مكتمل,أبل باي
9975,15.0,9,2,103,6,612.62,0.0,3675.72,2682,993.72,مكتمل,بطاقة
9976,7.0,683,1,5,7,420.31,0.05,2795.03,2051,744.03,مكتمل,بطاقة
9977,175.0,482,4,116,6,630.82,0.0,3784.92,2976,808.92,مكتمل,مدى
9978,251.0,271,3,72,3,121.61,0.1,328.35,267,61.35,مكتمل,مدى
9979,332.0,628,5,22,6,304.95,0.1,1646.76,1590,56.76,مكتمل,بطاقة
9980,117.0,186,2,9,11,79.44,0.1,786.5,605,181.5,مكتمل,أبل باي
9981,202.0,564,1,81,4,455.69,0.2,1458.2,1568,-109.8,مكتمل,أبل باي
9982,174.0,412,3,44,6,160.5,0.0,963.0,750,213.0,مكتمل,بطاقة
9983,454.0,67,3,72,2,50.0,0.15,85.0,716,-631.0,مكتمل,مدى
9984,524.0,337,2,111,1,523.81,0.0,523.81,449,74.81,مكتمل,بطاقة
9985,254.0,446,4,54,5,194.74,0.05,925.0,790,135.0,مكتمل,تمارا
9986,414.0,369,1,118,8,641.62,0.1,4619.68,3848,771.68,مكتمل,بطاقة
9987,356.0,522,1,93,7,143.53,0.05,954.45,784,170.45,مكتمل,تمارا
9988,508.0,31,2,26,3,126.59,0.2,303.81,318,-14.19,مكتمل,مدى
9989,517.0,300,3,72,9,401.64,0.05,3434.04,3006,428.04,مكتمل,أبل باي
9990,156.0,625,2,84,3,333.22,0.0,999.66,777,222.66,مكتمل,نقدي
9991,447.0,71,3,72,12,307.27,0.0,3687.24,2640,1047.24,مكتمل,بطاقة
9992,276.0,150,2,111,9,515.3,0.1,4173.93,3285,888.93,مكتمل,مدى
9993,449.0,526,5,22,1,275.17,0.0,275.17,210,65.17,مكتمل,نقدي
9994,119.0,244,1,112,13,398.69,0.1,4664.66,4420,244.66,مكتمل,بطاقة
9995,147.0,161,5,75,3,449.6,0.0,1348.8,1089,259.8,مكتمل,مدى
9996,116.0,341,4,98,2,417.9,0.0,835.8,638,197.8,مكتمل,بطاقة
9997,161.0,667,2,126,5,116.83,0.0,584.15,465,119.15,مكتمل,نقدي
9998,240.0,480,1,81,5,70.6,0.2,282.4,270,12.4,مكتمل,بطاقة
9999,142.0,668,3,44,9,50.0,0.0,450.0,2097,-1647.0,مكتمل,بطاقة
10000,79.0,504,3,72,2,127.93,0.0,255.86,200,55.86,مكتمل,مدى
10001,21.0,604,3,44,5,483.16,0.2,1932.65,1710,222.65,مكتمل,مدى
10002,415.0,138,1,66,1,174.44,0.15,148.27,124,24.27,مكتمل,تمارا
10003,468.0,601,2,103,11,252.35,0.15,2359.5,2211,148.5,مكتمل,بطاقة
10004,,406,3,72,1,143.44,0.2,114.75,103,11.75,مكتمل,أبل باي
10005,99.0,593,4,90,3,452.36,0.2,1085.67,1083,2.67,مكتمل,مدى
10006,420.0,272,2,89,3,455.53,0.1,1229.94,1119,110.94,مكتمل,تمارا
10007,271.0,469,3,72,6,551.05,0.0,3306.3,2550,756.3,مكتمل,بطاقة
10008,54.0,83,3,72,6,150.02,0.15,765.12,708,57.12,مكتمل,مدى
10009,255.0,332,1,123,2,47.23,0.2,75.56,76,-0.44,ملغي,نقدي
10010,245.0,530,4,54,4,453.34,0.2,1450.68,1340,110.68,مكتمل,بطاقة
10011,179.0,56,2,84,1,248.39,0.1,223.55,199,24.55,مكتمل,بطاقة
10012,512.0,64,3,44,1,50.0,0.1,45.0,372,-327.0,مكتمل,أبل باي
10013,163.0,661,1,94,1,264.95,0.1,238.46,210,28.46,مكتمل,نقدي
10014,157.0,723,2,84,4,407.94,0.2,1305.4,1384,-78.6,مكتمل,مدى
10015,236.0,173,3,72,1,607.62,0.2,486.1,499,-12.9,مكتمل,أبل باي
10016,127.0,730,2,84,8,504.87,0.0,4038.96,3344,694.96,مكتمل,مدى
10017,,309,2,67,7,326.39,0.0,2284.73,1813,471.73,مكتمل,نقدي
10018,211.0,134,3,44,4,7.41,0.05,28.16,24,4.16,مكتمل,بطاقة
10019,181.0,162,2,126,7,414.4,0.0,2900.8,2058,842.8,مكتمل,تمارا
10020,169.0,380,2,64,4,521.29,0.05,1980.92,1524,456.92,مكتمل,تمارا
10021,277.0,537,2,2,4,143.7,0.05,546.04,440,106.04,مسترجع,بطاقة
10022,22.0,55,1,94,6,266.72,0.15,1360.26,1344,16.26,مكتمل,بطاقة
10023,107.0,253,5,91,11,225.02,0.15,2103.97,1859,244.97,مكتمل,بطاقة
10024,342.0,601,3,72,4,252.35,0.05,958.92,804,154.92,مكتمل,نقدي
10025,96.0,78,3,72,9,548.9,0.1,4446.09,3960,486.09,مكتمل,نقدي
10026,292.0,590,3,44,9,403.54,0.1,3268.71,2925,343.71,مكتمل,بطاقة
10027,,95,4,90,9,48.27,0.1,390.96,342,48.96,مكتمل,مدى
10028,345.0,148,5,38,10,48.82,0.0,488.2,400,88.2,مكتمل,بطاقة
10029,163.0,503,2,9,7,291.85,0.0,2042.95,1624,418.95,مكتمل,بطاقة
10030,296.0,190,2,111,2,214.04,0.0,428.08,350,78.08,مكتمل,أبل باي
10031,39.0,528,1,112,2,556.01,0.2,889.62,946,-56.38,مكتمل,بطاقة
10032,348.0,355,2,67,9,639.16,0.0,5752.44,4347,1405.44,مكتمل,نقدي
10033,341.0,482,1,4,9,630.82,0.05,5393.52,4464,929.52,ملغي,أبل باي
10034,311.0,327,5,75,4,430.37,0.1,1549.32,1472,77.32,مكتمل,نقدي
10035,155.0,686,4,90,2,386.13,0.0,772.26,638,134.26,مكتمل,تمارا
10036,160.0,702,1,66,2,169.81,0.0,339.62,280,59.62,مكتمل,أبل باي
10037,,5,1,5,3,411.83,0.05,1173.72,873,300.72,مكتمل,مدى
10038,459.0,764,4,116,3,215.15,0.1,580.92,477,103.92,مكتمل,بطاقة
10039,97.0,253,1,66,3,225.02,0.0,675.06,507,168.06,مسترجع,تمارا
10040,73.0,150,1,123,2,515.3,0.0,1030.6,730,300.6,مكتمل,أبل باي
10041,137.0,34,2,17,10,154.06,0.1,1386.5,1290,96.5,مكتمل,نقدي
10042,394.0,88,2,84,1,496.08,0.0,496.08,383,113.08,مكتمل,بطاقة
10043,450.0,356,2,26,8,376.69,0.1,2712.16,2080,632.16,مكتمل,مدى
10044,402.0,200,5,75,4,480.7,0.05,1826.64,1336,490.64,مكتمل,مدى
10045,95.0,566,2,126,11,26.98,0.0,296.78,231,65.78,مكتمل,مدى
10046,127.0,659,4,98,8,284.52,0.1,2048.56,1928,120.56,مكتمل,بطاقة
10047,163.0,533,3,44,2,248.4,0.2,397.44,392,5.44,مكتمل,مدى
10048,94.0,243,3,44,10,164.45,0.0,1644.5,1360,284.5,مكتمل,أبل باي
10049,380.0,513,4,36,6,621.67,0.0,3730.02,2940,790.02,مكتمل,بطاقة
10050,470.0,364,4,116,6,438.73,0.05,2500.74,1944,556.74,مكتمل,نقدي
10051,279.0,120,1,19,7,332.05,0.2,1859.48,2002,-142.52,مكتمل,أبل باي
10052,247.0,167,1,112,5,29.13,0.1,131.1,110,21.1,مكتمل,نقدي
10053,323.0,14,3,72,2,184.54,0.05,350.62,294,56.62,مكتمل,بطاقة
10054,149.0,537,3,72,4,143.7,0.15,488.56,440,48.56,مكتمل,نقدي
10055,,338,1,118,3,106.67,0.0,320.01,267,53.01,مكتمل,بطاقة
10056,71.0,401,2,26,11,33.33,0.0,366.63,253,113.63,مكتمل,نقدي
10057,394.0,746,2,89,6,290.27,0.0,1741.62,1308,433.62,مكتمل,بطاقة
10058,280.0,517,1,112,2,632.2,0.0,1264.4,996,268.4,مكتمل,بطاقة
10059,372.0,79,3,72,4,171.54,0.05,651.84,548,103.84,مكتمل,تمارا
10060,199.0,627,1,5,2,610.84,0.0,1221.68,924,297.68,مكتمل,مدى
10061,396.0,337,1,112,1,523.81,0.0,523.81,449,74.81,مكتمل,تمارا
10062,87.0,623,2,65,5,89.79,0.1,404.05,325,79.05,ملغي,مدى
10063,355.0,471,2,97,5,307.33,0.0,1536.65,1275,261.65,مكتمل,تمارا
10064,13.0,600,2,89,7,69.53,0.2,389.34,343,46.34,مكتمل,أبل باي
10065,6.0,240,2,68,7,106.74,0.1,672.49,637,35.49,مكتمل,بطاقة
10066,296.0,779,1,94,10,573.47,0.15,4874.5,4590,284.5,مكتمل,مدى
10067,327.0,722,1,41,9,532.84,0.1,4316.04,3897,419.04,مكتمل,نقدي
10068,311.0,799,1,112,7,87.36,0.2,489.23,504,-14.77,مكتمل,مدى
10069,78.0,443,3,44,5,186.7,0.0,933.5,765,168.5,مكتمل,أبل باي
10070,276.0,11,1,66,2,142.76,0.0,285.52,236,49.52,مكتمل,نقدي
10071,280.0,649,5,22,8,237.02,0.2,1516.96,1328,188.96,مكتمل,تمارا
10072,241.0,264,3,72,2,511.9,0.1,921.42,820,101.42,مكتمل,بطاقة
10073,51.0,283,5,22,9,330.69,0.1,2678.58,2358,320.58,مكتمل,بطاقة
10074,338.0,395,3,44,2,75.84,0.2,121.34,112,9.34,مكتمل,نقدي
10075,,314,3,72,2,531.95,0.05,43898.27717439274,754,256.7,مكتمل,مدى
10076,,637,3,44,6,512.0,0.1,2764.8,2298,466.8,مكتمل,أبل باي
10077,179.0,2,4,36,7,544.65,0.05,3621.94,3024,597.94,مكتمل,نقدي
10078,545.0,593,4,95,6,452.36,0.2,2171.34,2166,5.34,مكتمل,مدى
10079,66.0,532,4,116,8,505.28,0.05,3840.16,3096,744.16,مكتمل,مدى
10080,506.0,590,5,75,3,403.54,0.15,1029.03,975,54.03,مكتمل,نقدي
10081,500.0,370,3,72,8,537.26,0.2,3438.48,3064,374.48,مكتمل,أبل باي
10082,303.0,342,1,123,9,361.27,0.0,3251.43,2718,533.43,مكتمل,أبل باي
10083,367.0,40,4,116,10,616.44,0.0,6164.4,4690,1474.4,مكتمل,نقدي
10084,13.0,435,2,17,1,95.79,0.05,91.0,70,21.0,مكتمل,بطاقة
10085,214.0,543,3,44,4,436.36,0.2,1396.36,1364,32.36,مكتمل,مدى
10086,503.0,782,3,44,3,608.04,0.2,1459.29,1347,112.29,مكتمل,مدى
10087,252.0,647,5,75,4,537.76,0.15,1828.4,1696,132.4,مكتمل,مدى
10088,36.0,337,1,118,10,523.81,0.2,4190.5,4490,-299.5,مكتمل,نقدي
10089,110.0,605,4,36,5,138.81,0.0,694.05,505,189.05,مكتمل,مدى
10090,194.0,467,1,63,6,131.14,0.0,786.84,630,156.84,مكتمل,بطاقة
10091,138.0,698,1,105,3,662.9,0.0,1988.7,1428,560.7,مكتمل,نقدي
10092,439.0,450,1,93,2,136.26,0.0,272.52,198,74.52,مكتمل,بطاقة
10093,8.0,354,1,12,7,268.16,0.0,1877.12,1533,344.12,مكتمل,مدى
10094,100.0,114,2,17,5,21.75,0.0,108.75,75,33.75,مكتمل,مدى
10095,403.0,607,5,22,2,348.77,0.15,592.9,520,72.9,مكتمل,نقدي
10096,121.0,212,1,112,9,270.06,0.0,2430.54,1935,495.54,مكتمل,تمارا
10097,109.0,84,1,4,10,249.35,0.2,1994.8,1930,64.8,مكتمل,بطاقة
10098,540.0,51,5,55,1,564.3,0.0,564.3,464,100.3,مكتمل,مدى
10099,,681,1,112,8,232.44,0.0,1859.52,1336,523.52,مكتمل,نقدي
10100,31.0,680,4,36,2,628.2,0.15,1067.94,868,199.94,مكتمل,أبل باي
10101,48.0,349,5,22,5,293.11,0.0,1465.55,1210,255.55,مكتمل,نقدي
10102,464.0,64,4,36,2,50.0,0.0,100.0,744,-644.0,مكتمل,بطاقة
10103,163.0,359,4,36,6,193.47,0.0,1160.82,894,266.82,مكتمل,أبل باي
10104,514.0,59,1,94,8,617.45,0.0,4939.6,3936,1003.6,مكتمل,بطاقة
10105,228.0,308,3,44,5,665.3,0.0,3326.5,2315,1011.5,مكتمل,نقدي
10106,289.0,328,2,9,5,50.0,0.05,237.5,2200,-1962.5,مكتمل,مدى
10107,480.0,536,5,55,9,450.77,0.0,4056.93,3402,654.93,مكتمل,بطاقة
10108,323.0,320,1,93,4,618.03,0.0,2472.12,1960,512.12,مكتمل,نقدي
10109,123.0,364,1,19,7,438.73,0.15,2610.44,2268,342.44,مكتمل,تمارا
10110,326.0,670,2,103,1,292.07,0.0,292.07,250,42.07,مكتمل,بطاقة
10111,134.0,791,1,105,5,566.72,0.05,2691.9,2455,236.9,مكتمل,أبل باي
10112,136.0,625,4,36,8,333.22,0.1,2399.2,2072,327.2,مكتمل,مدى
10113,403.0,700,1,66,5,158.01,0.2,632.05,630,2.05,مكتمل,مدى
10114,118.0,400,3,72,11,119.88,0.1,1186.79,1034,152.79,مكتمل,مدى
10115,520.0,516,2,9,5,448.9,0.0,2244.5,1565,679.5,مكتمل,بطاقة
10116,,469,2,17,8,551.05,0.0,4408.4,3400,1008.4,مكتمل,أبل باي
10117,284.0,37,2,64,3,188.13,0.2,451.5,396,55.5,مكتمل,بطاقة
10118,85.0,762,2,103,8,439.72,0.0,3517.76,2528,989.76,مكتمل,مدى
10119,127.0,71,4,90,10,307.27,0.2,2458.2,2200,258.2,مكتمل,مدى
10120,24.0,508,1,123,9,170.48,0.05,1457.64,1161,296.64,مكتمل,تمارا
10121,387.0,1,2,2,9,336.65,0.0,3029.85,2628,401.85,مكتمل,مدى
10122,159.0,65,2,103,5,79.42,0.0,397.1,300,97.1,مكتمل,نقدي
10123,238.0,331,1,19,7,601.08,0.0,4207.56,2912,1295.56,مكتمل,مدى
10124,314.0,432,1,12,8,583.05,0.2,3731.52,3688,43.52,مكتمل,أبل باي
10125,486.0,755,1,93,2,581.57,0.15,988.66,900,88.66,مكتمل,مدى
10126,290.0,202,5,55,10,57.35,0.15,487.5,460,27.5,مكتمل,نقدي
10127,,193,5,91,7,356.76,0.0,2497.32,2170,327.32,مكتمل,بطاقة
10128,484.0,96,3,44,7,38.26,0.1,241.01,224,17.01,مكتمل,تمارا
10129,250.0,125,3,72,1,194.78,0.0,194.78,152,42.78,مكتمل,نقدي
10130,23.0,728,1,105,8,608.15,0.1,4378.72,3728,650.72,مكتمل,أبل باي
10131,21.0,713,2,89,8,290.86,0.15,1977.84,1712,265.84,مكتمل,مدى
10132,258.0,619,3,44,1,41.01,0.1,36.91,33,3.91,مكتمل,أبل باي
10133,23.0,150,5,55,9,515.3,0.0,4637.7,3285,1352.7,مكتمل,أبل باي
10134,366.0,6,3,72,3,683.04,0.15,1741.74,1434,307.74,مكتمل,مدى
10135,,443,4,116,7,186.7,0.15,1110.9,1071,39.9,مكتمل,بطاقة
10136,113.0,2,5,75,11,544.65,0.1,5391.98,4752,639.98,مكتمل,أبل باي
10137,317.0,395,1,112,7,75.84,0.15,451.22,392,59.22,مكتمل,مدى
10138,37.0,647,4,95,4,537.76,0.05,2043.48,1696,347.48,مكتمل,بطاقة
10139,420.0,13,2,64,2,130.76,0.1,235.36,206,29.36,مكتمل,تمارا
10140,293.0,445,4,116,2,540.42,0.05,1026.8,906,120.8,مكتمل,نقدي
10141,465.0,617,5,75,5,312.13,0.0,1560.65,1140,420.65,مكتمل,نقدي
10142,408.0,208,5,22,2,222.67,0.15,378.54,330,48.54,مكتمل,بطاقة
10143,132.0,570,4,95,5,486.98,0.05,2313.15,2085,228.15,مكتمل,مدى
10144,123.0,344,3,44,3,517.85,0.0,1553.55,1341,212.55,مكتمل,أبل باي
10145,78.0,789,5,55,7,304.19,0.2,1703.45,1589,114.45,مكتمل,أبل باي
10146,12.0,388,5,22,4,403.19,0.2,1290.2,1192,98.2,مكتمل,بطاقة
10147,271.0,34,3,44,8,154.06,0.0,1232.48,1032,200.48,مكتمل,بطاقة
10148,173.0,472,2,84,2,577.97,0.2,924.76,990,-65.24,مكتمل,نقدي
10149,72.0,115,1,63,4,543.87,0.05,2066.72,1580,486.72,مكتمل,نقدي
10150,327.0,734,2,111,8,669.31,0.15,4551.28,3792,759.28,مكتمل,بطاقة
10151,52.0,338,4,116,8,106.67,0.0,853.36,712,141.36,مكتمل,مدى
10152,88.0,487,4,54,8,640.32,0.0,5122.56,3552,1570.56,مكتمل,بطاقة
10153,370.0,264,3,72,6,511.9,0.2,2457.12,2460,-2.88,مكتمل,أبل باي
10154,361.0,630,3,72,10,697.99,0.15,5932.9,4960,972.9,مكتمل,أبل باي
10155,323.0,685,1,63,2,135.25,0.0,270.5,234,36.5,مكتمل,تمارا
10156,417.0,85,3,72,9,507.63,0.0,4568.67,3474,1094.67,مكتمل,بطاقة
10157,343.0,76,4,98,1,60.45,0.1,54.4,49,5.4,مكتمل,مدى
10158,105.0,778,2,9,10,148.28,0.05,1408.7,1180,228.7,مكتمل,تمارا
10159,469.0,552,1,118,5,190.8,0.2,763.2,805,-41.8,مكتمل,بطاقة
